UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature Difference [k],Any Failure
7688,M22547,2,0.5869565217391255,0.7407407407407405,0.540745052386496,0.2074175824175824,0.91699604743083,1,1,0,0,0,0,0.15378421900161499,1
7689,L54868,1,0.5760869565217348,0.7407407407407405,0.2240977881257276,0.4945054945054944,0.0,0,0,0,0,0,0,0.16465378421900567,0
7690,L54869,1,0.5760869565217348,0.7407407407407405,0.1536670547147847,0.4862637362637363,0.0079051383399209,0,0,0,0,0,0,0.16465378421900567,0
7691,M22550,2,0.5652173913043441,0.7283950617283992,0.2380675203725262,0.4491758241758242,0.0158102766798418,0,0,0,0,0,0,0.16317767042405507,0
7692,M22551,2,0.5652173913043441,0.7160493827160508,0.1175785797438883,0.7184065934065934,0.0276679841897233,0,0,0,0,0,0,0.15083199141170667,0
7693,H37106,0,0.5652173913043441,0.7283950617283992,0.1967403958090804,0.4450549450549451,0.0395256916996047,0,0,0,0,0,0,0.16317767042405507,0
7694,L54873,1,0.5760869565217348,0.7283950617283992,0.4633294528521537,0.2417582417582417,0.0592885375494071,0,0,0,0,0,0,0.15230810520666438,0
7695,H37108,0,0.5760869565217348,0.7407407407407405,0.1932479627473807,0.4519230769230769,0.067193675889328,0,0,0,0,0,0,0.16465378421900567,0
7696,L54875,1,0.5760869565217348,0.7407407407407405,0.1862630966239814,0.603021978021978,0.0869565217391304,0,0,0,0,0,0,0.16465378421900567,0
7697,H37110,0,0.5760869565217348,0.7160493827160508,0.0663562281722933,0.7747252747252747,0.0948616600790513,0,0,0,0,0,0,0.13996242619431598,0
7698,L54877,1,0.5652173913043441,0.7037037037037024,0.1350407450523865,0.5673076923076923,0.1146245059288537,0,0,0,0,0,0,0.13848631239935827,0
7699,L54878,1,0.5760869565217348,0.7160493827160508,0.1461001164144354,0.478021978021978,0.1225296442687746,0,0,0,0,0,0,0.13996242619431598,0
7700,M22559,2,0.5869565217391255,0.7160493827160508,0.1589057043073342,0.5054945054945055,0.1304347826086956,0,0,0,0,0,0,0.1290928609769253,0
7701,M22560,2,0.5869565217391255,0.7283950617283992,0.1047729918509895,0.8063186813186812,0.142292490118577,0,0,0,0,0,0,0.1414385399892737,0
7702,H37115,0,0.5978260869565162,0.7407407407407405,0.1746216530849825,0.4793956043956044,0.1541501976284585,0,0,0,0,0,0,0.1429146537842243,0
7703,M22562,2,0.5869565217391255,0.7407407407407405,0.310244470314319,0.3708791208791209,0.1739130434782608,0,0,0,0,0,0,0.15378421900161499,0
7704,H37117,0,0.5869565217391255,0.7407407407407405,0.4051222351571596,0.271978021978022,0.1857707509881422,0,0,0,0,0,0,0.15378421900161499,0
7705,M22564,2,0.5760869565217348,0.7283950617283992,0.2689173457508731,0.3846153846153846,0.2055335968379446,0,0,0,0,0,0,0.15230810520666438,0
7706,L54885,1,0.5652173913043441,0.7160493827160508,0.0861466821885914,0.6304945054945055,0.217391304347826,0,0,0,0,0,0,0.15083199141170667,0
7707,L54886,1,0.5652173913043441,0.7160493827160508,0.3143189755529686,0.3763736263736263,0.225296442687747,0,0,0,0,0,0,0.15083199141170667,0
7708,H37121,0,0.5652173913043441,0.7037037037037024,0.2974388824214202,0.3255494505494505,0.2332015810276679,0,0,0,0,0,0,0.13848631239935827,0
7709,L54888,1,0.5652173913043441,0.7037037037037024,0.3149010477299185,0.3914835164835165,0.2529644268774703,0,0,0,0,0,0,0.13848631239935827,0
7710,L54889,1,0.5652173913043441,0.7037037037037024,0.1612339930151339,0.5178571428571428,0.2608695652173913,0,0,0,0,0,0,0.13848631239935827,0
7711,M22570,2,0.5652173913043441,0.7037037037037024,0.1292200232828871,0.6607142857142857,0.2687747035573122,0,0,0,0,0,0,0.13848631239935827,0
7712,L54891,1,0.5543478260869534,0.7037037037037024,0.0820721769499418,0.7101648351648351,0.2806324110671936,0,0,0,0,0,0,0.14935587761674896,0
7713,L54892,1,0.5652173913043441,0.7160493827160508,0.1926658905704308,0.4642857142857143,0.2885375494071146,0,0,0,0,0,0,0.15083199141170667,0
7714,M22573,2,0.5652173913043441,0.7037037037037024,0.5261932479627475,0.2060439560439561,0.2964426877470355,0,0,0,0,0,0,0.13848631239935827,0
7715,L54894,1,0.5652173913043441,0.7160493827160508,0.1856810244470315,0.5384615384615384,0.308300395256917,0,0,0,0,0,0,0.15083199141170667,0
7716,L54895,1,0.5652173913043441,0.7160493827160508,0.0779976717112922,0.6291208791208791,0.3162055335968379,0,0,0,0,0,0,0.15083199141170667,0
7717,M22576,2,0.5652173913043441,0.7160493827160508,0.1222351571594878,0.6098901098901098,0.3241106719367588,0,0,0,0,0,0,0.15083199141170667,0
7718,L54897,1,0.5652173913043441,0.7283950617283992,0.1146682188591385,0.6758241758241758,0.3359683794466403,0,0,0,0,0,0,0.16317767042405507,0
7719,H37132,0,0.5760869565217348,0.7407407407407405,0.1507566938300349,0.5604395604395604,0.3438735177865612,0,0,0,0,0,0,0.16465378421900567,0
7720,H37133,0,0.5760869565217348,0.7407407407407405,0.2136204889406286,0.4052197802197801,0.3636363636363636,0,0,0,0,0,0,0.16465378421900567,0
7721,H37134,0,0.5652173913043441,0.7283950617283992,0.1792782305005821,0.5206043956043956,0.3833992094861659,0,0,0,0,0,0,0.16317767042405507,0
7722,L54901,1,0.5652173913043441,0.7283950617283992,0.1495925494761351,0.5302197802197801,0.4031620553359683,0,0,0,0,0,0,0.16317767042405507,0
7723,L54902,1,0.5652173913043441,0.7407407407407405,0.140279394644936,0.6991758241758241,0.4110671936758893,0,0,0,0,0,0,0.17552334943639636,0
7724,L54903,1,0.5652173913043441,0.7283950617283992,0.3271245634458674,0.3626373626373626,0.4189723320158102,0,0,0,0,0,0,0.16317767042405507,0
7725,M22584,2,0.5652173913043441,0.7283950617283992,0.1664726426076833,0.5164835164835164,0.4268774703557312,0,0,0,0,0,0,0.16317767042405507,0
7726,L54905,1,0.5760869565217348,0.7407407407407405,0.3352735739231666,0.3173076923076923,0.4387351778656126,0,0,0,0,0,0,0.16465378421900567,0
7727,M22586,2,0.5978260869565162,0.7654320987654302,0.3451688009313155,0.3461538461538461,0.4466403162055335,0,0,0,0,0,0,0.167606011808914,0
7728,M22587,2,0.5869565217391255,0.7654320987654302,0.2846332945285216,0.3722527472527472,0.458498023715415,0,0,0,0,0,0,0.17847557702630468,0
7729,L54908,1,0.5869565217391255,0.7530864197530889,0.1466821885913853,0.5934065934065934,0.4703557312252964,0,0,0,0,0,0,0.16612989801396338,0
7730,H37143,0,0.5869565217391255,0.7654320987654302,0.0937136204889407,0.760989010989011,0.4782608695652173,0,0,0,0,0,0,0.17847557702630468,0
7731,L54910,1,0.5760869565217348,0.7654320987654302,0.1769499417927823,0.554945054945055,0.4980237154150197,0,0,0,0,0,0,0.18934514224369536,0
7732,L54911,1,0.5760869565217348,0.7777777777777786,0.2316647264260768,0.3612637362637363,0.5059288537549407,0,0,0,0,0,0,0.20169082125604376,0
7733,L54912,1,0.5760869565217348,0.7777777777777786,0.1525029103608848,0.5343406593406593,0.5138339920948616,0,0,0,0,0,0,0.20169082125604376,0
7734,L54913,1,0.5760869565217348,0.7777777777777786,0.1821885913853318,0.5096153846153846,0.5217391304347826,0,0,0,0,0,0,0.20169082125604376,0
7735,L54914,1,0.5760869565217348,0.7777777777777786,0.2922002328288708,0.3516483516483516,0.5296442687747035,0,0,0,0,0,0,0.20169082125604376,0
7736,L54915,1,0.5760869565217348,0.7777777777777786,0.1385331781140861,0.7046703296703296,0.5375494071146245,0,0,0,0,0,0,0.20169082125604376,0
7737,H37150,0,0.5760869565217348,0.790123456790127,0.1082654249126892,0.5920329670329669,0.5454545454545454,0,0,0,0,0,0,0.21403650026839216,0
7738,M22597,2,0.5652173913043441,0.7777777777777786,0.4755529685681025,0.2129120879120879,0.5652173913043478,0,0,0,0,0,0,0.21256038647343445,0
7739,M22598,2,0.5652173913043441,0.7777777777777786,0.0552968568102445,0.7829670329670328,0.5770750988142292,0,0,0,0,0,0,0.21256038647343445,0
7740,L54919,1,0.5652173913043441,0.7654320987654302,0.2374854481955762,0.375,0.5889328063241106,0,0,0,0,0,0,0.20021470746108605,0
7741,L54920,1,0.5652173913043441,0.7777777777777786,0.1658905704307334,0.5673076923076923,0.5968379446640316,0,0,0,0,0,0,0.21256038647343445,0
7742,L54921,1,0.5652173913043441,0.7777777777777786,0.180442374854482,0.4835164835164835,0.6047430830039525,0,0,0,0,0,0,0.21256038647343445,0
7743,M22602,2,0.5652173913043441,0.7654320987654302,0.090221187427241,0.743131868131868,0.6126482213438734,0,0,0,0,0,0,0.20021470746108605,0
7744,L54923,1,0.5652173913043441,0.7654320987654302,0.3154831199068685,0.3379120879120879,0.6245059288537549,0,0,0,0,0,0,0.20021470746108605,0
7745,L54924,1,0.5543478260869534,0.7407407407407405,0.0849825378346915,0.7651098901098901,0.6324110671936758,0,0,0,0,0,0,0.18639291465378705,0
7746,L54925,1,0.5543478260869534,0.7407407407407405,0.169965075669383,0.4917582417582418,0.6403162055335968,0,0,0,0,0,0,0.18639291465378705,0
7747,M22606,2,0.5543478260869534,0.7407407407407405,0.1979045401629802,0.5714285714285714,0.6482213438735177,0,0,0,0,0,0,0.18639291465378705,0
7748,M22607,2,0.5652173913043441,0.7530864197530889,0.0948777648428406,0.7074175824175823,0.6600790513833992,0,0,0,0,0,0,0.18786902844874476,0
7749,L54928,1,0.5543478260869534,0.7407407407407405,0.2019790454016298,0.5989010989010989,0.6719367588932806,0,0,0,0,0,0,0.18639291465378705,0
7750,L54929,1,0.5543478260869534,0.7283950617283992,0.2945285215366706,0.4010989010989011,0.6798418972332015,0,0,0,0,0,0,0.17404723564144575,0
7751,L54930,1,0.5543478260869534,0.7407407407407405,0.160651920838184,0.6510989010989011,0.6877470355731224,0,0,0,0,0,0,0.18639291465378705,0
7752,M22611,2,0.5543478260869534,0.7407407407407405,0.1338766006984866,0.532967032967033,0.6956521739130435,0,0,0,0,0,0,0.18639291465378705,0
7753,M22612,2,0.5543478260869534,0.7407407407407405,0.3864959254947614,0.2802197802197802,0.7075098814229248,0,0,0,0,0,0,0.18639291465378705,0
7754,M22613,2,0.5652173913043441,0.7530864197530889,0.2462165308498254,0.5247252747252746,0.7193675889328063,0,0,0,0,0,0,0.18786902844874476,0
7755,M22614,2,0.5543478260869534,0.7407407407407405,0.180442374854482,0.4958791208791208,0.7312252964426877,0,0,0,0,0,0,0.18639291465378705,0
7756,M22615,2,0.5543478260869534,0.7530864197530889,0.1129220023282887,0.6016483516483516,0.7430830039525691,0,0,0,0,0,0,0.19873859366613544,0
7757,L54936,1,0.5652173913043441,0.7530864197530889,0.1164144353899884,0.743131868131868,0.7549407114624506,1,0,0,0,1,0,0.18786902844874476,1
7758,M22617,2,0.5434782608695627,0.7407407407407405,0.3230500582072176,0.3365384615384615,0.7628458498023715,0,0,0,0,0,0,0.19726247987117773,0
7759,L54938,1,0.5543478260869534,0.7530864197530889,0.3032596041909197,0.3708791208791209,0.7747035573122529,0,0,0,0,0,0,0.19873859366613544,0
7760,L54939,1,0.5543478260869534,0.7530864197530889,0.060535506402794,0.760989010989011,0.7826086956521738,1,0,0,0,1,0,0.19873859366613544,1
7761,M22620,2,0.5543478260869534,0.7407407407407405,0.19965075669383,0.4010989010989011,0.7905138339920948,0,0,0,0,0,0,0.18639291465378705,0
7762,H37175,0,0.5543478260869534,0.7283950617283992,0.3183934807916182,0.3708791208791209,0.8023715415019762,0,0,0,0,0,0,0.17404723564144575,0
7763,M22622,2,0.5434782608695627,0.7160493827160508,0.1350407450523865,0.5494505494505494,0.0,0,0,0,0,0,0,0.17257112184648804,0
7764,L54943,1,0.5543478260869534,0.7283950617283992,0.0186263096623982,0.9999999999999998,0.0118577075098814,1,0,0,1,0,0,0.17404723564144575,1
7765,M22624,2,0.5543478260869534,0.7407407407407405,0.2252619324796275,0.4793956043956044,0.0197628458498023,0,0,0,0,0,0,0.18639291465378705,0
7766,H37179,0,0.5434782608695627,0.7283950617283992,0.1507566938300349,0.7197802197802198,0.0316205533596837,0,0,0,0,0,0,0.18491680085883644,0
7767,L54946,1,0.5434782608695627,0.7037037037037024,0.0873108265424913,0.6717032967032966,0.0513833992094861,0,0,0,0,0,0,0.16022544283413964,0
7768,H37181,0,0.5326086956521721,0.7037037037037024,0.0878928987194412,0.6978021978021978,0.0592885375494071,0,0,0,0,0,0,0.17109500805153033,0
7769,M22628,2,0.5326086956521721,0.7037037037037024,0.461001164144354,0.2348901098901099,0.0790513833992094,0,0,0,0,0,0,0.17109500805153033,0
7770,L54949,1,0.5434782608695627,0.7160493827160508,0.2235157159487777,0.4821428571428571,0.0909090909090909,0,0,0,0,0,0,0.17257112184648804,0
7771,L54950,1,0.5434782608695627,0.7160493827160508,0.2211874272409779,0.3901098901098901,0.0988142292490118,0,0,0,0,0,0,0.17257112184648804,0
7772,L54951,1,0.5434782608695627,0.7283950617283992,0.3149010477299185,0.353021978021978,0.1067193675889328,0,0,0,0,0,0,0.18491680085883644,0
7773,H37186,0,0.5434782608695627,0.7160493827160508,0.1722933643771828,0.510989010989011,0.1146245059288537,0,0,0,0,0,0,0.17257112184648804,0
7774,L54953,1,0.5434782608695627,0.7037037037037024,0.3440046565774156,0.2884615384615385,0.1343873517786561,0,0,0,0,0,0,0.16022544283413964,0
7775,L54954,1,0.5434782608695627,0.7160493827160508,0.2712456344586729,0.385989010989011,0.142292490118577,0,0,0,0,0,0,0.17257112184648804,0
7776,L54955,1,0.5434782608695627,0.7160493827160508,0.2881257275902212,0.4093406593406594,0.150197628458498,0,0,0,0,0,0,0.17257112184648804,0
7777,M22636,2,0.5434782608695627,0.7160493827160508,0.1612339930151339,0.5975274725274724,0.1581027667984189,0,0,0,0,0,0,0.17257112184648804,0
7778,L54957,1,0.5434782608695627,0.7160493827160508,0.3067520372526193,0.2994505494505495,0.1699604743083003,0,0,0,0,0,0,0.17257112184648804,0
7779,L54958,1,0.5543478260869534,0.7283950617283992,0.2031431897555297,0.4835164835164835,0.1778656126482213,0,0,0,0,0,0,0.17404723564144575,0
7780,L54959,1,0.5652173913043441,0.7407407407407405,0.3742724097788127,0.315934065934066,0.1857707509881422,0,0,0,0,0,0,0.17552334943639636,0
7781,L54960,1,0.5543478260869534,0.7283950617283992,0.3766006984866125,0.2706043956043956,0.1936758893280632,0,0,0,0,0,0,0.17404723564144575,0
7782,L54961,1,0.5543478260869534,0.7407407407407405,0.2008149010477299,0.4972527472527473,0.2015810276679841,0,0,0,0,0,0,0.18639291465378705,0
7783,M22642,2,0.5543478260869534,0.7283950617283992,0.2037252619324796,0.4478021978021977,0.2094861660079051,0,0,0,0,0,0,0.17404723564144575,0
7784,L54963,1,0.5434782608695627,0.7160493827160508,0.290454016298021,0.3434065934065934,0.2213438735177865,0,0,0,0,0,0,0.17257112184648804,0
7785,L54964,1,0.5434782608695627,0.7160493827160508,0.1367869615832363,0.7733516483516483,0.2292490118577075,0,0,0,0,0,0,0.17257112184648804,0
7786,L54965,1,0.5326086956521721,0.7160493827160508,0.1251455180442375,0.5260989010989011,0.2371541501976284,0,0,0,0,0,0,0.18344068706387873,0
7787,L54966,1,0.5434782608695627,0.7160493827160508,0.1734575087310826,0.5824175824175825,0.2450592885375493,0,0,0,0,0,0,0.17257112184648804,0
7788,L54967,1,0.5434782608695627,0.7160493827160508,0.1222351571594878,0.6002747252747253,0.2529644268774703,0,0,0,0,0,0,0.17257112184648804,0
7789,M22648,2,0.5326086956521721,0.7160493827160508,0.220605355064028,0.5096153846153846,0.2608695652173913,0,0,0,0,0,0,0.18344068706387873,0
7790,L54969,1,0.5326086956521721,0.7160493827160508,0.190337601862631,0.4766483516483517,0.2727272727272727,0,0,0,0,0,0,0.18344068706387873,0
7791,L54970,1,0.5217391304347814,0.7037037037037024,0.3265424912689173,0.3502747252747253,0.2806324110671936,0,0,0,0,0,0,0.18196457326892101,0
7792,L54971,1,0.5217391304347814,0.7037037037037024,0.1455180442374855,0.603021978021978,0.2885375494071146,0,0,0,0,0,0,0.18196457326892101,0
7793,H37206,0,0.5217391304347814,0.7037037037037024,0.1845168800931316,0.5027472527472526,0.2964426877470355,0,0,0,0,0,0,0.18196457326892101,0
7794,L54973,1,0.5217391304347814,0.7160493827160508,0.1548311990686846,0.5082417582417581,0.3162055335968379,0,0,0,0,0,0,0.1943102522812694,0
7795,M22654,2,0.5326086956521721,0.7283950617283992,0.1437718277066356,0.7142857142857142,0.3241106719367588,0,0,0,0,0,0,0.19578636607622713,0
7796,H37209,0,0.5217391304347814,0.7283950617283992,0.2945285215366706,0.3543956043956044,0.3359683794466403,0,0,0,0,0,0,0.2066559312936178,0
7797,L54976,1,0.5217391304347814,0.7160493827160508,0.1664726426076833,0.6675824175824175,0.3557312252964427,0,0,0,0,0,0,0.1943102522812694,0
7798,L54977,1,0.5108695652173907,0.7037037037037024,0.1792782305005821,0.4835164835164835,0.3636363636363636,0,0,0,0,0,0,0.1928341384863117,0
7799,L54978,1,0.5108695652173907,0.7160493827160508,0.3748544819557625,0.3365384615384615,0.3715415019762845,0,0,0,0,0,0,0.2051798174986601,0
7800,L54979,1,0.5108695652173907,0.7037037037037024,0.119906868451688,0.5233516483516483,0.3794466403162055,0,0,0,0,0,0,0.1928341384863117,0
7801,M22660,2,0.5217391304347814,0.7037037037037024,0.2072176949941793,0.5054945054945055,0.3873517786561264,0,0,0,0,0,0,0.18196457326892101,0
7802,L54981,1,0.5108695652173907,0.7037037037037024,0.1251455180442375,0.6291208791208791,0.3992094861660079,0,0,0,0,0,0,0.1928341384863117,0
7803,L54982,1,0.4999999999999929,0.6913580246913611,0.1519208381839348,0.7472527472527473,0.4071146245059288,0,0,0,0,0,0,0.1913580246913682,0
7804,M22663,2,0.4891304347826093,0.6913580246913611,0.2031431897555297,0.5137362637362637,0.4150197628458498,0,0,0,0,0,0,0.20222758990875178,0
7805,M22664,2,0.4999999999999929,0.7037037037037024,0.1816065192083819,0.5645604395604394,0.4268774703557312,0,0,0,0,0,0,0.2037037037037095,0
7806,L54985,1,0.4999999999999929,0.7037037037037024,0.3131548311990687,0.3434065934065934,0.4387351778656126,0,0,0,0,0,0,0.2037037037037095,0
7807,L54986,1,0.5108695652173907,0.7160493827160508,0.1053550640279394,0.6153846153846153,0.4466403162055335,0,0,0,0,0,0,0.2051798174986601,0
7808,M22667,2,0.5108695652173907,0.7160493827160508,0.1647264260768335,0.6208791208791208,0.4545454545454545,0,0,0,0,0,0,0.2051798174986601,0
7809,L54988,1,0.4999999999999929,0.7037037037037024,0.2671711292200233,0.4519230769230769,0.4664031620553359,0,0,0,0,0,0,0.2037037037037095,0
7810,M22669,2,0.5108695652173907,0.7037037037037024,0.2147846332945285,0.4340659340659341,0.4743083003952569,0,0,0,0,0,0,0.1928341384863117,0
7811,L54990,1,0.5217391304347814,0.7160493827160508,0.611175785797439,0.1813186813186813,0.4861660079051383,0,0,0,0,0,0,0.1943102522812694,0
7812,M22671,2,0.5108695652173907,0.7037037037037024,0.1734575087310826,0.4835164835164835,0.4940711462450592,0,0,0,0,0,0,0.1928341384863117,0
7813,L54992,1,0.5108695652173907,0.7160493827160508,0.2898719441210711,0.3873626373626374,0.5059288537549407,0,0,0,0,0,0,0.2051798174986601,0
7814,L54993,1,0.5108695652173907,0.7160493827160508,0.1670547147846333,0.5206043956043956,0.5138339920948616,0,0,0,0,0,0,0.2051798174986601,0
7815,L54994,1,0.5108695652173907,0.7037037037037024,0.4417927823050059,0.2857142857142857,0.5217391304347826,0,0,0,0,0,0,0.1928341384863117,0
7816,M22675,2,0.4999999999999929,0.6913580246913611,0.3114086146682189,0.3379120879120879,0.5296442687747035,0,0,0,0,0,0,0.1913580246913682,0
7817,L54996,1,0.4891304347826093,0.6790123456790127,0.2124563445867288,0.4409340659340659,0.541501976284585,0,0,0,0,0,0,0.18988191089640338,0
7818,H37231,0,0.4891304347826093,0.6913580246913611,0.3591385331781141,0.2967032967032967,0.5494071146245059,0,0,0,0,0,0,0.20222758990875178,0
7819,L54998,1,0.4891304347826093,0.6790123456790127,0.5669383003492433,0.1758241758241758,0.5691699604743082,0,0,0,0,0,0,0.18988191089640338,0
7820,L54999,1,0.4891304347826093,0.6790123456790127,0.1169965075669383,0.5824175824175825,0.5770750988142292,0,0,0,0,0,0,0.18988191089640338,0
7821,M22680,2,0.4891304347826093,0.6790123456790127,0.3131548311990687,0.3489010989010989,0.5849802371541502,0,0,0,0,0,0,0.18988191089640338,0
7822,L55001,1,0.4999999999999929,0.6913580246913611,0.3690337601862631,0.2829670329670329,0.5968379446640316,0,0,0,0,0,0,0.1913580246913682,0
7823,H37236,0,0.4999999999999929,0.6913580246913611,0.1426076833527357,0.5219780219780219,0.6047430830039525,0,0,0,0,0,0,0.1913580246913682,0
